tag,category,count,genre,ja,memo
grass_skirt,0,109,,腰みの,腰蓑
granblue_fantasy_(style),0,109,style,グラブル風,
cafe_sourire,3,109,,カフェ・スーリル,カフェ・ソーリル
rein_(futagohime),4,109,futagohime,レイン,レイン
tail_fondling,0,109,,しっぽいじり,
inuzuka_kiba,4,109,,犬塚キバ,
m2hb_(girls'_frontline),4,109,girls'_frontline,M2HB,"M2HB(少女前線),M2HB"
lyse_hext,4,109,,リセ,リセ・ヘクスト
black_star,4,109,,ブラックスター,ブラック☆スター
coco_adel,4,109,,CocoAdel,Coco_Adel
bikkuriman_(style),0,109,style,ビックリマン風,
trainer_wants_to_battle,0,109,,勝負をしかけてきた!,しょうぶをしかけてきた
akari_(new_year)_(blue_archive),4,109,blue_archive,鰐渕アカリ,
kagami_kira,4,109,,鏡見キラ,"キラ絵,キラ見ろ"
donbei_kitsune_udon,0,109,,どん兵衛きつねうどん,
ortega_(pokemon),4,109,pokemon,オルティガ,"オルティガ,オルティガ(ポケモン)"
bismarck_(beacon_of_the_iron_blood)_(azur_lane),4,109,azur_lane,鉄血の威光,铁血的辉光
kujou_riu,4,109,,九条璃雨,
bremerton_(pillowed_counseling)_(azur_lane),4,109,azur_lane,ピロー・コンサルテーション,
city_hunter,3,109,,シティーハンター,
philena_ivy,4,109,,ウチキド博士,
persona_2_batsu,3,109,,ペルソナ2罰,
yashiro_kizuku,4,109,,社築,"社築,社築納品物"
kono_naka_ni_hitori_imouto_ga_iru!,3,109,,この中に1人、妹がいる!,
adobe_photoshop,0,109,,フォトショップ,
otta_(dungeon_meshi),4,109,dungeon_meshi,オッタ,Otta
komachi_panko,4,109,,小町ぱんこ,"komachipanko,paintko,pankomanko"
sola-ui_nuada-re_sophia-ri,4,109,,ソラウ・ヌァザレ・ソフィアリ,
seox_(granblue_fantasy),4,109,granblue_fantasy,シス,シス
riko_(machikado_mazoku),4,109,machikado_mazoku,リコ,
kaori_(azumanga_daioh),4,109,azumanga_daioh,かおりん,かおり
kanzaki_sumire,4,109,,神崎すみれ,
sakuya_(p&d),4,109,p&d,サクヤ,"極光の麒麟・サクヤ,聖煌天の麒麟・サクヤ"
white_rock_shooter,4,109,,ホワイト☆ロックシューター,WRS
raimon_soccer_uniform,0,109,,雷門イレブン,
urianger_augurelt,4,109,,ウリエンジェ・オギュレ,ウリエンジェ
hoshi_ori_yume_mirai,3,109,,星織ユメミライ,
saionji_sekai,4,109,,西園寺世界,
small_lady_serenity,4,109,,プリンセス・レディ・セレニティ,"レディ・セレニティ,スモール・レディ,スモールレディ"
bauxite,0,109,,ボーキサイト,
good_morning_my_brother!_(meme),0,109,meme,グッドモーニ〜ン、マイブラザ〜,"Good_morning,_my_brother!"
bullet_bill,4,109,,キラー,
romancing_saga_3,3,109,,ロマンシングサガ3,ロマサガ3
campo_flicker_(kemono_friends),4,109,kemono_friends,アリツカゲラ,
luna_(epic_seven),4,109,epic_seven,ルナ,"luna(epic7),루나,露娜"
kamioka_senri,4,109,,上岡千璃,
tsugumi_(guilty_crown),4,109,guilty_crown,ツグミ,
minazuki_kyouko,4,109,,水無月響子,
hayasaka_akira,4,109,,早坂晶,
unzen_(sojourn_through_clear_seas)_(azur_lane),4,109,azur_lane,晴海水遊,
somersault,0,109,,宙返り,
liter_(nikke),4,109,nikke,リター,
majo_no_ie,3,109,,魔女の家,魔女之家
usseewa,3,109,,うっせぇわ,
highmore_(arknights),4,109,arknights,ハイモア,海沫
high_score_girl,3,109,,ハイスコアガール,ハイスコ
palette_knife,0,109,,パレットナイフ,
pantalone_(genshin_impact),4,109,genshin_impact,パンタローネ,"Pantalone,潘塔罗涅,潘塔羅涅,판탈로네"
mochida_arisa,4,109,,持田亜里沙,
arita_haruyuki,4,109,,有田春雪,
sailor_v,4,109,,セーラーV,
gold_ship_(racehorse),4,109,racehorse,ゴールドシップ,"ゴールドシップ,ゴールドシップ(馬),ゴルシ,シップ,ブモ,芦毛の暴君,シロイアレ"
tamamura_gunzo,4,109,,グンゾウ,魂群グンゾウ
the_weaker_sex_1_(gibson),3,109,gibson,どっちの女の子にするか迷っている110年前の絵,
durandal_(bright_knight:_excelsis)_(honkai_impact),4,109,honkai_impact,輝騎士・月魄,"辉骑士·月魄,輝騎士·月魄"
better_call_saul,3,109,,ベター・コール・ソウル,
kaito_(vocaloid3),4,109,vocaloid3,KAITO_V3,
donkey,0,108,,ロバ,"驢馬,ろば"
kyouyama_anna,4,108,,恐山アンナ,
cat_tower,0,108,,キャットタワー,"猫爬架,cat_house,cat_condo,cat_tree,cat_stand,kitty_condo"
medusa_(jashin-chan_dropkick),4,108,jashin-chan_dropkick,メデューサ,メデューサ
edie_crop_hoodie,0,108,,エディクロップフーディー,"filahoodie,filacrophoodie"
schezo_wegey,4,108,,シェゾ・ウィグィィ,"シェゾ,シェアル"
tamaki_(princess_connect!),4,108,princess_connect!,タマキ,"タマキ,宮坂たまき"
cure_rouge,4,108,,キュアルージュ,
three_monkeys,0,108,,見ざる聞かざる言わざる,"三猿,見ざる言わざる聞かざる"
heavy_splatling_(splatoon),0,108,splatoon,バレルスピナー,"バレルスピナーデコ,バレルスピナーリミックス"
zombina_(monster_musume),4,108,monster_musume,ゾンビーナ,
dance_in_the_vampire_bund,3,108,,ダンスインザヴァンパイアバンド,
satellizer_el_bridget,4,108,,サテライザー・エル・ブリジット,
dukemon,4,108,,デュークモン,
indonesia,0,108,,インドネシア,
scary_monsters_(stand),4,108,stand,スケアリー・モンスターズ,
touri_sei,4,108,,橙里セイ,セイッ画
kawaikereba_hentai_demo_suki_ni_natte_kuremasu_ka?,3,108,,可愛ければ変態でも好きになってくれますか?,"変好き,hensuki"
paladin_(sekaiju),4,108,sekaiju,ししょー,パラディン
quincy_(nu_carnival),4,108,nu_carnival,ケシー,"케시,崑西"
darumaka,4,108,,ダルマッカ,
moe2016,0,108,,MOE2016,
musse_egret,4,108,,ミュゼ・イーグレット,
uma_(magipoka),4,108,magipoka,ゆうま,
fujimaru_ritsuka_(female)_(mage's_association_uniform),4,108,female,魔術協会制服,
fujiki_maka,4,108,,藤木まか,
wakaba_hinata,4,108,,若葉ひなた,
rozaliya_olenyeva_(fervent_tempo),4,108,fervent_tempo,フィーバーブルースΔ,"睡美人之梦,狂热蓝调,狂热蓝调Δ,德尔塔"
bismarck_(coat_of_arms),0,108,coat_of_arms,ビスマルク,
madarame_harunobu,4,108,,斑目晴信,
algerie_(white_sand_paradise)_(azur_lane),4,108,azur_lane,白浜ヘヴンズフィール,白沙天堂
pinsir,4,108,,カイロス,
jiu_niangzi,4,108,,曲娘,
witchcrafter_madame_verre,4,108,,ウィッチクラフトマスター・ヴェール,
shiratsuyu_(azur_lane),4,108,azur_lane,白露,白露
shishido_akari,4,108,,獅子堂あかり,"獅子どろーいんぐ,あかめる"
fallout_3,3,108,,フォールアウト3,Fallout3
gum_(jsr),4,108,jsr,ガム,ガム
lichtenberg_figure,0,108,,リヒテンベルク図形,Lichtenberg-Figuren
krt_girls,3,108,,高捷少女,
whitesmith_(ragnarok_online),4,108,ragnarok_online,ホワイトスミス,WS
asobi_asobase,3,108,,あそびあそばせ,
ai_yori_aoshi,3,108,,藍より青し,
lumera_(fire_emblem),4,108,fire_emblem,ルミエル,ルミエル
lisa_silverman,4,108,,リサ・シルバーマン,
rodney_(warship_girls_r),4,108,warship_girls_r,ロドニー,罗德尼
mahou_shoujo_lyrical_nanoha_reflection,3,108,,リリカルなのはReflection,魔法少女リリカルなのはReflection
karibuchi_takami,4,108,,雁淵孝美,
konohana_lucia,4,108,,此花ルチア,
lessar,4,108,,レッサー,
nargacuga,4,108,,ナルガクルガ,
four_of_clubs,0,108,,クラブの4,
yufine_(epic_seven),4,108,epic_seven,ユピネ,"yufine(epic7),유피네,yufine"
repede_(tales),4,108,tales,ラピード,
oura_rukako,4,108,,大浦るかこ,絵ーじぇんと
hassu,4,108,,はっす,莲
muk,4,108,,ベトベトン,
motoori_shiro,4,108,,本居シロウ,
motion_slit,0,108,,モーションスリット,
the_grim_adventures_of_billy_&_mandy,3,108,,ビリー&マンディ,"邪悪なコンカルネ,TheGrimAdventuresofBillyandMandy,GrimAdventures,billyandmandy,billy&mandy,Grim&Evil,ヘクター・コンカルネ編,EvilConCarne"
yamada_yui,4,108,,山田結衣,
tulip_(pokemon),4,108,pokemon,リップ,"リップ,リップ(ポケモン)"
paris_(fate),4,108,fate,パリス,
patriotism,0,108,,愛国心,
dribbling_(basketball),0,108,basketball,ドリブル,
transformers_animated,3,108,,トランスフォーマーアニメイテッド,"tfa,アニメイテッド,transformersanimated"
hyodo_rena,4,108,,兵藤レナ,
hoshikuzu_telepath,3,108,,星屑テレパス,星テレ
hajimete_no_gal,3,108,,はじめてのギャル,はじギャル
centurion_(tank),0,108,tank,センチュリオン,
rengoku_(fate),4,108,fate,煉獄,
rorisakyubasu-chan_(mochiyuki),4,108,mochiyuki,ロリサキュバスちゃん,Loli_succubus-chan
ginyu_force_pose,0,108,,スペシャルファイティングポーズ,
namori_(style),0,108,style,なもり,野生のなもり
shiba_tomoshibi,4,108,,司馬燈,
black_knight_(granblue_fantasy),4,108,granblue_fantasy,アポロニア,アポロニア・ヴァール
hololive_error,3,108,,ホロライブエラー,"hololive_ERROR,hololiveerror,美空時乃,白雪稲穂,夏乃華火,茨咲希,雪原冬花,杏鈴音,古河七星,銀鏡八重,深見獅那,尾森歩香,四宮桜,猫宮友架,戌飼茜,鵜飼薫,如月星夜,神代美玖,水田兎月,赤鐘まり,常盤香菜,雨乃奏,白鳥火樽,姫川美月,械塚幸"
horse_mask,0,108,,馬マスク,
xiaomu,4,108,,小牟,
abduction,0,108,,アブダクション,
saturn_symbol,0,108,,♄,
cerberus_(last_origin),4,108,last_origin,ケルベロス,"켈베로스,cerberus"
ancient_destroyer_oni,4,108,,駆逐古鬼,驱逐古鬼
larvesta,4,108,,メラルバ,
wind_sneaker_(elsword),4,108,elsword,レナウィンドスニーカー,"ウィンドスニーカー,ウィンドスニーカー(エルソード)"
target_practice,0,108,,射撃練習,
rose_(pokemon),4,107,pokemon,ローズ,ローズ
fujimaru_ritsuka_(female)_(summer_street),4,107,female,サマー・ストリート,
angel_dust,4,107,,エンジェルダスト,"HazbinHotelAngelDust,Angel_Dust,huskerdust,猫蛛"
stable,0,107,,厩舎,馬房
nogizaka_haruka_no_himitsu,3,107,,乃木坂春香の秘密,
odysseus_(fate),4,107,fate,オデュッセウス,
game_boy_advance_sp,0,107,,ゲームボーイアドバンスSP,
bellona_(azur_lane),4,107,azur_lane,ベローナ,司战女神
satou_hina_(kamisama_ni_natta_hi),4,107,kamisama_ni_natta_hi,佐藤ひな,佐藤雏
gunvolt_chronicles_luminous_avenger_ix,3,107,,白き鋼鉄のX,
gunxsword,3,107,,ガン×ソード,
yami_sukehiro,4,107,,ヤミ・スケヒロ,
kuwabara_kazuma,4,107,,桑原和真,
ni-class_destroyer,4,107,,駆逐ニ級,ニ級
nanu_(pokemon),4,107,pokemon,クチナシ,"クチナシ,クチグズ"
rookidee,4,107,,ココガラ,
seto_miyako,4,107,,せとあーと,"瀬戸美夜子,みないでみやこ"
shanna_(fire_emblem),4,107,fire_emblem,シャニー,
engineer_nemo_(fate),4,107,fate,ネモ・エンジン,
abomasnow,4,107,,ユキノオー,
zapfish,4,107,,デンチナマズ,
narumi_tsuyu,4,107,,ツユちゃん提督,"鳴海露,鳴海ツユ"
glados,4,107,,GLaDOS,
desco_(disgaea),4,107,disgaea,デスコ,デスコ
venonat,4,107,,コンパン,
seyana_(meme),0,107,meme,せやな,何でも言うことを聞いてくれるアカネチャン
black_rock_shooter:_dawn_fall,3,107,,ブラック★★ロックシューターDAWN_FALL,"BRSDFイラコン,BRSDF"
milcery,4,107,,マホミル,
blazing_cartesia_the_virtuous,4,107,,赫の聖女カルテシア,
monogatari_series_puc_puc,3,107,,〈物語〉シリーズぷくぷく,Monogatari_Shiriizu_Pukupuku
pathfinder_(apex_legends),4,107,apex_legends,パスファインダー,パスファインダー
yuma_kokohead,4,107,,ユーマ=ココヘッド,ユーマココヘッド
toaster_oven,0,107,,オーブントースター,
mitsuzuri_ayako,4,107,,美綴綾子,
haori_himo,0,107,,羽織紐,
hashiri_nio,4,107,,走り鳰,
sirius_(rabbit_of_paradise)_(azur_lane),4,107,azur_lane,パラダイス・コニー,
silvally,4,107,,シルヴァディ,
tokoyami_towa_(new_year),4,107,new_year,常闇トワ,
akagi:_yami_ni_oritatta_tensai,3,107,,アカギ~闇に降り立った天才~,アカギ
spanish_flag,0,107,,スペインの国旗,🇪🇸
narutaru,3,107,,なるたる,"骸なる星珠たる子,shadow_star,なるたるOP"
kirby's_dream_land_3,3,107,,星のカービィ3,
kisara_(tales),4,107,tales,キサラ,キサラ
makinohara_shouko,4,107,,牧之原翔子,
star_wars:_visions,3,107,,スターウォーズビジョンズ,"StarWarsVisions,のらうさロップ,LopandOchō"
mia_(world_flipper),4,107,world_flipper,ミア,ミア
sendou_aichi,4,107,,先導アイチ,
hikari_(arcaea),4,107,arcaea,光,
shinma_x_keishou!_ragnabreak,3,107,,神魔×継承!ラグナブレイク,ラグナブレイク
amano_tora,4,107,,天野トラ,天野虎羅
shimanto_(azur_lane),4,107,azur_lane,四万十,四万十
secre_swallowtail,4,107,,セクレ・スワロテイル,黒ネロ
idolmaster_poplinks,3,107,,ポプマス,
prinz_adalbert_(azur_lane),4,107,azur_lane,プリンツ・アーダルベルト,"プリンツ・アーダルベルト,阿达尔伯特亲王"
lieserl_albert_einstein,4,107,,リーゼル・アルベルト・アインシュタイン,"丽瑟尔·阿尔伯特·爱因斯坦,爱因斯坦"
guan_hat,0,107,,冠,
rey_(star_wars),4,107,star_wars,レイ,"レイ,Rey,Rey_Palpatine"
white_album,3,107,,ホワイトアルバム,WHITEALBUM
erina_(rabi-ribi),4,107,rabi-ribi,エリナ,"艾莉娜,エリナ"
sachi_(sao),4,107,sao,サチ,
aggressive_retsuko,3,107,,アグレッシブ烈子,aggretsuko
sunohara_youhei,4,107,,春原陽平,
kaijin_hime_do-s,4,107,,怪人姫弩S,
kagari_ayaka,4,107,,火々里綾火,
plague_doctor,0,107,,ペスト医師,
immaterial_and_missing_power,3,107,,東方萃夢想,"萃夢想,IaMP"
uka-no-mitama-no-kami_(inakon),4,107,inakon,うか様,宇迦之御魂神
battleship_summer_princess,4,107,,戦艦夏姫,
gorou_(darling_in_the_franxx),4,107,darling_in_the_franxx,ゴロー,
lin_(tower_of_fantasy),4,107,tower_of_fantasy,リンヤ,凛夜
super_paper_mario,3,107,,スーパーペーパーマリオ,"spm,superpapermario"
kuranami_shiki,4,107,,座波詩希,
toucannon,4,107,,ドデカバシ,
italia_(kancolle),4,107,kancolle,イタリア,
cure_cosmo,4,107,,キュアコスモ,
thunderbolt_fantasy,3,107,,サンダーボルトファンタジー,"東離劍遊紀,サンファン,ThunderboltFantasy"
v_ap_art,3,107,,ブイアパ,"v_apart,vapart"
raticate,4,107,,ラッタ,
vf-1j,4,107,,VF-1J,
shirttail,0,107,,シャツの裾,ワイシャツの裾
bagel,0,107,,ベーグル,贝果
suminoe_shion,4,107,,住乃絵紫苑,
executioner_(girls'_frontline),4,107,girls'_frontline,エクスキューショナー,"刽子手(少女前线),劊子手(少女前線),刽子手,劊子手"
t-34-85,0,107,,T-34-85,
akaza_(kimetsu_no_yaiba),4,107,kimetsu_no_yaiba,猗窩座,
kill_bill,3,107,,キルビル,キル・ビル
cecily_cambell,4,107,,セシリー・キャンベル,
griddle,0,107,,鉄板焼き,鉄板
bard_(final_fantasy),4,107,final_fantasy,吟遊詩人,詩人
skinny_jeans,0,107,,スキニージーンズ,
25-ji_rin,4,107,,ニーゴリン,
nukigee_mitai_na_shima_ni_sunderu_watashi_wa_dou_surya_ii_desu_ka?,3,107,,抜きゲーみたいな島に住んでる貧乳はどうすりゃいいですか?,ぬきたし
canada,0,107,,カナダ,
fubukihime,4,107,,ふぶき姫,ふぶき姫
uniqlo,3,106,,ユニクロ,
fubuchun,4,106,,フブチュン,
noise_(nikke),4,106,nikke,ノイズ,
isuzu_(azur_lane),4,106,azur_lane,五十鈴,"五十铃,五十鈴"
sarashiki_tatenashi,4,106,,更識楯無,
medic_(sekaiju),4,106,sekaiju,メディ子,
pie_in_face,0,106,,パイ投げ,
mega_man_1,3,106,,ロックマン1,
impossible_spell_card,3,106,,弾幕アマノジャク,
v_yuusha_no_kuse_ni_namaiki_da_r,3,106,,V!勇者のくせになまいきだR,
date_a_live:_date_a_bullet,3,106,,デート・ア・バレット,
kanohi_(bionicle),0,106,bionicle,カノヒ,
allen_walker,4,106,,アレン・ウォーカー,
takanashi_kiara_(dirndl),4,106,dirndl,小鳥遊キアラ(ディアンドル),小鳥遊キアラ(ディアンドル)
takanashi_yomi,4,106,,小鳥遊ヨミ,
ilfa_(to_heart),4,106,to_heart,イルファ,
kuchiki_byakuya,4,106,,朽木白哉,
sekibanki_day,0,106,,6月6日は赤蛮奇の日,
yashahime_(momotarou_densetsu),4,106,momotarou_densetsu,夜叉姫,
penis_in_glove,0,106,,手袋内射精,
mii_gunner,4,106,,Mii_射撃タイプ,"Miiガンナー,Mii射撃タイプ,射撃Mii,射撃タイプ"
kaomoji,0,106,,顔文字,
sakurai_aoi,4,106,,桜井あおい,
saltwater_crocodile_(kemono_friends),4,106,kemono_friends,イリエワニ,咸水鳄(动物朋友)
taishou_yakyuu_musume,3,106,,大正野球娘。,大正野球娘
takiya_makoto,4,106,,滝谷真,
transformers_one,3,106,,トランスフォーマーONE,TransformersOne
atlus,3,106,,アトラス,
trickcal,3,106,,トリッカル,"트릭컬,트릭컬_리바이브"
tri-brigade_kitt,4,106,,鉄獣戦線キット,
jeralt_reus_eisner,4,106,,ジェラルト,
sakata_kintoki_(rider)_(fate),4,106,fate,坂田金時,
kamiki_sekai,4,106,,カミキ・セカイ,
tsubasa_chronicle,3,106,,ツバサ-RESERVoir_CHRoNiCLE-,"ツバサ・クロニクル,翼·年代记,翼年代记"
body_chain,0,106,,ボディチェーン,
kurari-chan_(iyowa),4,106,iyowa,くらりちゃん,
racing_miku_(2013),4,106,2013,レーシングミク2013,
minegishi_ayano,4,106,,峰岸あやの,
hokaze_junko,4,106,,帆風潤子,
azmaria_hendric,4,106,,アズマリア,アズマリア・ヘンドリック
polt,4,106,,ポルト,ポルト
luluco,4,106,,ルル子,
eto_(tokyo_ghoul),4,106,tokyo_ghoul,エト,"高槻泉,芳村愛支"
vermillion_akiha,4,106,,紅赤朱秋葉,赤主秋葉
hiking,0,106,,アウトドア,
riasu-chan_(ayuma_sayu),4,106,ayuma_sayu,小悪魔りあすちゃん,"koarai_liath,Riasu_Koarai"
momiji_(ninja_gaiden),4,106,ninja_gaiden,紅葉,
arisen_(dragon's_dogma),4,106,dragon's_dogma,アリズン,覚者
jekyll_and_hyde_(fate),4,106,fate,ジキルとハイド(Fate),ヘンリー・ジキル/ハイド(Fate)
